CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
1.50437,0.00752,0.55283,0.00313,-0.00313,Cadieux et al. 2024,0.07435,0.00021,-0.00021,Calculated,0.1562,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.51949,0.0076,0.55477,0.00319,-0.00319,Cadieux et al. 2024,0.07448,0.00021,-0.00021,Calculated,0.1565,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.53476,0.00767,0.55276,0.00336,-0.00336,Cadieux et al. 2024,0.07435,0.00023,-0.00023,Calculated,0.1562,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.55019,0.00775,0.56007,0.00333,-0.00333,Cadieux et al. 2024,0.07484,0.00022,-0.00022,Calculated,0.1572,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.56577,0.00783,0.55606,0.00333,-0.00333,Cadieux et al. 2024,0.07457,0.00022,-0.00022,Calculated,0.1567,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.58151,0.00791,0.54972,0.0033,-0.0033,Cadieux et al. 2024,0.07414,0.00022,-0.00022,Calculated,0.1558,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.5974,0.00799,0.55679,0.00325,-0.00325,Cadieux et al. 2024,0.07462,0.00022,-0.00022,Calculated,0.1568,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.61345,0.00807,0.55253,0.0033,-0.0033,Cadieux et al. 2024,0.07433,0.00022,-0.00022,Calculated,0.1562,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.62967,0.00815,0.55344,0.00313,-0.00313,Cadieux et al. 2024,0.07439,0.00021,-0.00021,Calculated,0.1563,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.64605,0.00823,0.55626,0.00309,-0.00309,Cadieux et al. 2024,0.07458,0.00021,-0.00021,Calculated,0.1567,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.66259,0.00831,0.5533,0.00338,-0.00338,Cadieux et al. 2024,0.07438,0.00023,-0.00023,Calculated,0.1563,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.6793,0.0084,0.55348,0.00374,-0.00374,Cadieux et al. 2024,0.0744,0.00025,-0.00025,Calculated,0.1563,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.69618,0.00848,0.54942,0.00337,-0.00337,Cadieux et al. 2024,0.07412,0.00023,-0.00023,Calculated,0.1557,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.71323,0.00857,0.5593,0.00348,-0.00348,Cadieux et al. 2024,0.07479,0.00023,-0.00023,Calculated,0.1571,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.73044,0.00865,0.55204,0.00377,-0.00377,Cadieux et al. 2024,0.0743,0.00025,-0.00025,Calculated,0.1561,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.74784,0.00874,0.54272,0.00381,-0.00381,Cadieux et al. 2024,0.07367,0.00026,-0.00026,Calculated,0.1548,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.7654,0.00883,0.54822,0.00372,-0.00372,Cadieux et al. 2024,0.07404,0.00025,-0.00025,Calculated,0.1556,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.78314,0.00892,0.55322,0.00396,-0.00396,Cadieux et al. 2024,0.07438,0.00027,-0.00027,Calculated,0.1563,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.80107,0.00901,0.54492,0.00383,-0.00383,Cadieux et al. 2024,0.07382,0.00026,-0.00026,Calculated,0.1551,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.81917,0.0091,0.55726,0.00418,-0.00418,Cadieux et al. 2024,0.07465,0.00028,-0.00028,Calculated,0.1568,0.0023,-0.0023,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.83745,0.00919,0.55393,0.00397,-0.00397,Cadieux et al. 2024,0.07443,0.00027,-0.00027,Calculated,0.1564,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.85592,0.00928,0.54285,0.00423,-0.00423,Cadieux et al. 2024,0.07368,0.00029,-0.00029,Calculated,0.1548,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.87457,0.00937,0.55766,0.00444,-0.00444,Cadieux et al. 2024,0.07468,0.0003,-0.0003,Calculated,0.1569,0.0023,-0.0023,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.89341,0.00947,0.54585,0.00431,-0.00431,Cadieux et al. 2024,0.07388,0.00029,-0.00029,Calculated,0.1552,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.91244,0.00956,0.55438,0.00427,-0.00427,Cadieux et al. 2024,0.07446,0.00029,-0.00029,Calculated,0.1564,0.0023,-0.0023,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.93166,0.00966,0.5507,0.00424,-0.00424,Cadieux et al. 2024,0.07421,0.00028,-0.00029,Calculated,0.1559,0.0022,-0.0022,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
1.95107,0.00976,0.55672,0.00472,-0.00472,Cadieux et al. 2024,0.07461,0.00032,-0.00032,Calculated,0.1568,0.0023,-0.0023,Calculated,,,,0.2159,0.003,-0.003,Cadieux et al. 2024
